,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
2363,1721094993.479996,545.2,538.61,540.3,538.68,545.04,551.48,544.15,540.29
2364,1721095023.481735,547.21,543.2,535.13,532.63,546.24,547.05,544.81,546.25
2365,1721095053.483562,544.06,542.97,539.64,535.28,548.44,549.5,536.35,543.05
2366,1721095083.485311,541.58,541.66,538.85,539.72,544.07,540.9,544.24,546.2
2367,1721095113.487133,540.43,542.76,538.75,541.32,544.1,544.07,549.03,539.91
2368,1721095143.488956,543.11,542.54,536.0,536.54,545.97,543.76,537.96,541.38
2369,1721095173.490726,535.2,534.72,533.77,530.22,539.32,536.71,532.54,525.41
2370,1721095203.492645,528.86,523.96,522.08,517.99,528.2,532.6,530.75,528.01
2371,1721095233.495306,530.68,530.82,530.17,524.2,533.84,535.47,530.61,527.41
2372,1721095263.497098,526.76,530.32,527.58,522.04,531.55,529.53,532.07,526.27
2373,1721095293.498905,547.43,537.0,533.25,538.79,541.43,547.12,544.91,540.41
2374,1721095323.501936,543.66,550.16,543.31,539.13,552.66,546.45,548.04,536.53
2375,1721095353.503763,548.85,539.72,545.35,529.85,542.91,548.73,538.69,545.76
2376,1721095383.505998,545.01,532.84,538.17,533.18,544.01,544.93,543.47,539.39
2377,1721095413.50788,546.11,546.14,536.33,532.48,546.92,547.43,539.12,541.19
2378,1721095443.509638,535.13,530.77,526.87,524.07,535.17,539.2,528.93,529.76
2379,1721095503.512946,531.58,522.91,528.8,523.38,529.89,535.88,532.33,527.83
2380,1721095533.514723,534.85,527.57,526.63,526.85,533.89,534.92,531.25,528.61
2381,1721095563.516445,538.71,534.6,525.79,524.83,538.11,532.2,527.62,524.72
2382,1721095593.518267,456.31,456.14,456.12,453.14,462.81,463.26,457.32,458.34
2383,1721095623.520256,136.81,133.25,130.86,136.29,139.18,137.84,133.92,139.48
2384,1721095653.522037,285.58,281.99,278.07,286.8,289.87,287.02,289.63,281.51
2385,1721095683.523974,540.08,529.2,523.9,525.88,537.22,541.72,533.23,537.65
2386,1721095713.525797,529.31,526.74,527.72,526.46,534.62,531.2,532.2,526.62
2387,1721095743.527572,528.93,513.7,516.69,512.94,521.33,529.14,529.45,528.35
2388,1721095773.529318,533.17,538.46,533.67,524.6,540.96,535.59,530.18,522.08
2389,1721095803.531033,528.77,523.63,522.07,520.26,525.2,529.51,527.92,535.58
2390,1721095833.531811,540.62,535.44,534.73,532.13,537.36,539.75,533.96,535.69
2391,1721095863.533573,533.03,531.45,529.67,529.87,536.42,537.95,535.93,534.23
2392,1721095893.53546,541.1,542.25,539.14,537.22,548.04,546.54,543.38,540.82
2393,1721095923.53727,540.93,541.38,538.54,531.68,547.25,543.47,541.29,543.67
2394,1721095953.539005,538.86,539.22,534.89,535.15,541.48,543.41,545.44,540.36
2395,1721095983.540737,543.82,542.41,537.51,537.5,547.78,546.11,545.1,536.64
2396,1721096013.542491,544.83,543.48,543.41,540.22,546.26,549.1,549.62,539.43
2397,1721096043.544292,548.23,540.26,538.84,533.99,545.76,552.15,543.92,542.53
2398,1721096073.546057,541.81,532.31,528.39,527.13,538.5,537.04,538.24,534.92
2399,1721096103.547821,540.27,534.65,530.27,531.07,540.52,539.0,539.35,532.82
2400,1721096133.549574,529.93,527.15,524.01,521.74,532.12,530.84,527.68,524.91
2401,1721096163.551563,536.97,528.91,531.37,523.6,533.68,534.37,538.37,533.01
2402,1721096193.553328,536.24,534.61,533.56,527.3,538.32,540.93,536.24,528.08
2403,1721096223.555091,541.15,541.01,537.05,536.81,549.28,541.96,543.27,541.28
2404,1721096253.556825,548.51,541.47,540.44,537.66,546.44,548.58,550.54,537.29
2405,1721096283.558556,545.93,540.87,540.67,532.18,543.8,550.54,549.6,540.39
