run,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400599.8390553,149.171,143.842,159.008,127.045,149.203,150.763,141.529,158.164
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400629.8394806,570.109,624.63,639.9,577.166,588.004,610.876,652.655,648.144
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400734.839796,559.751,636.947,640.261,661.376,633.364,542.951,603.25,652.859
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400779.8394697,576.871,606.699,571.006,570.037,609.451,612.25,638.858,660.999
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400899.8396006,565.385,590.478,618.346,618.041,648.2,552.474,589.824,609.816
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756400944.8397343,263.627,264.834,214.824,199.17,228.609,243.71,259.898,223.606
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401004.8394454,600.361,603.212,634.589,589.722,603.33,584.575,599.605,615.452
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401019.8391938,560.727,559.537,595.335,608.713,631.986,622.767,649.246,578.931
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401064.8395438,606.017,624.206,624.305,614.748,607.989,600.514,625.325,618.805
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401094.8395462,570.588,562.986,597.973,611.089,668.446,673.006,578.771,604.343
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401139.8389955,603.569,633.551,644.203,607.117,596.797,574.312,597.324,607.434
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401199.8395388,599.354,630.34,621.667,608.78,619.231,614.096,632.56,635.837
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401334.8391166,644.091,647.513,633.556,620.486,631.74,616.055,643.799,643.882
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401379.839655,126.606,129.648,130.808,121.667,128.746,122.673,130.125,129.646
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401424.839508,530.468,586.864,615.206,633.901,644.695,506.422,520.373,527.94
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401484.83961,369.305,367.199,395.57,429.359,381.83,320.139,369.3,362.846
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401529.8396294,556.195,553.885,566.835,573.912,603.698,596.034,664.295,668.287
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401559.839432,598.673,629.15,623.97,626.881,625.713,604.673,667.46,615.107
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401679.8389823,559.707,604.887,639.913,566.579,593.494,600.16,661.909,686.046
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401814.8390706,529.688,545.729,558.073,585.07,635.891,609.657,641.389,635.918
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401829.8395507,393.277,418.341,372.327,413.592,387.147,431.085,457.697,383.079
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401904.8391159,615.84,619.286,618.628,618.5,609.289,596.317,616.363,617.129
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756401964.8395755,497.926,535.143,560.274,570.547,617.092,627.472,675.789,688.874
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402144.8393023,548.57,593.413,549.268,563.422,595.294,609.606,662.606,684.602
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402324.8393936,587.146,590.783,588.037,593.146,655.071,613.658,588.585,621.636
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402414.839999,547.355,572.662,592.409,595.408,542.548,564.879,638.745,626.673
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402759.839334,438.81,438.105,430.62,426.488,431.85,424.661,438.004,428.809
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402819.8398366,559.432,604.779,627.493,548.862,593.279,605.554,655.067,678.264
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402924.8395967,592.728,619.843,625.942,648.373,631.579,562.878,615.463,627.875
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756402939.839707,529.641,582.758,581.278,556.244,602.473,600.7,615.203,640.427
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403014.8394094,582.953,607.563,588.184,573.861,591.433,603.923,644.962,626.098
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403194.839404,544.867,581.93,599.663,539.933,601.195,601.092,669.901,651.557
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403224.8387518,605.796,609.937,623.953,623.321,638.695,582.52,630.855,644.391
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403254.8393729,559.399,595.49,601.38,618.513,642.633,639.605,634.759,574.371
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403284.83949,580.527,610.303,581.322,565.194,613.28,623.913,666.284,575.755
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403434.8396964,131.8,130.595,131.026,120.022,130.621,125.074,132.528,131.768
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403599.839592,177.671,199.197,178.179,184.648,176.471,175.951,201.073,169.625
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756403989.839409,569.046,663.748,626.782,623.955,639.46,569.121,577.404,561.107
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404079.8395476,552.659,588.658,561.251,601.28,628.672,639.524,588.433,589.768
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404304.839855,571.438,583.359,575.09,597.422,650.55,649.169,628.165,577.805
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404379.8393607,515.848,535.399,516.552,537.317,519.797,518.908,480.66,533.998
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404439.8393168,468.292,499.582,509.767,484.556,517.583,525.376,491.482,507.781
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404664.839378,372.824,410.04,390.517,371.687,400.252,383.791,457.649,400.748
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404724.8390632,531.205,572.359,546.529,571.646,598.128,622.989,682.056,691.337
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404769.83925,332.306,396.071,404.144,373.703,401.374,334.345,395.068,401.432
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404919.8394656,532.018,541.946,531.739,548.352,485.233,531.051,545.091,574.705
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756404949.8393884,406.705,451.889,472.409,492.121,528.319,504.447,585.922,584.57
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405189.839015,582.225,613.465,660.166,639.652,596.836,563.091,630.569,661.975
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405384.8396013,652.952,637.268,613.051,572.861,579.319,567.637,595.737,621.586
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405399.839096,577.551,596.781,596.12,604.305,652.508,597.999,574.29,603.924
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405444.8390715,620.602,603.525,604.645,603.439,605.591,583.2,555.495,579.702
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405459.8388803,299.779,319.047,290.668,308.658,301.881,255.696,274.82,329.532
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405534.8390326,126.953,129.448,130.468,119.666,128.912,123.215,129.915,129.486
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405549.8395705,124.615,127.313,127.758,118.045,125.622,120.43,127.016,127.087
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405624.839522,548.374,559.886,585.854,597.994,646.237,651.575,556.545,581.914
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405714.8393106,310.141,275.191,302.446,286.16,307.447,293.607,323.408,281.021
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405774.838995,307.643,314.724,302.374,303.134,305.909,294.752,301.783,306.936
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405804.8396907,518.057,511.212,524.649,569.328,590.462,570.986,617.932,542.463
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405849.83963,616.862,626.281,606.436,594.72,628.868,621.283,604.464,602.235
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756405939.8396845,645.45,650.687,643.049,628.763,645.501,620.66,649.295,645.784
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406104.8390644,548.497,577.58,606.62,545.583,565.405,595.336,649.98,666.043
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406119.83962,648.193,649.453,638.901,622.331,640.923,621.747,642.11,645.926
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406224.8388548,266.108,258.227,266.335,244.526,260.892,259.316,290.826,297.144
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406314.8393083,541.013,567.611,578.599,522.927,574.632,578.444,636.113,651.029
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406389.8398745,519.233,543.873,571.135,545.085,604.947,604.957,653.52,664.766
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406449.8391116,550.282,599.351,614.406,644.03,666.428,567.327,602.287,642.403
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406704.8396099,588.641,642.824,656.43,582.38,633.212,571.849,639.325,647.738
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756406824.8393543,580.484,610.731,596.843,597.496,658.86,565.199,599.8,614.652
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407019.8397942,572.007,604.027,620.031,627.363,651.618,597.298,584.256,609.407
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407184.8394847,513.258,553.485,594.34,581.549,603.559,612.373,660.637,593.605
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407244.8393009,510.189,492.787,539.899,475.164,537.416,585.502,675.07,667.526
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407289.8393962,593.309,608.435,619.094,627.221,657.367,618.549,615.934,637.718
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407304.83967,486.348,509.378,538.567,538.369,596.492,604.302,635.97,651.524
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407379.8394065,564.745,611.677,589.752,569.36,611.638,617.371,635.487,649.169
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407664.8392155,537.441,569.434,527.978,542.015,574.216,597.554,634.064,652.962
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756407949.8393557,543.483,563.696,551.203,556.232,602.617,607.73,665.094,663.671
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408039.8399954,560.903,599.916,565.944,557.195,611.869,618.316,653.843,628.342
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408099.8399987,613.094,610.081,604.608,597.183,605.358,597.838,629.164,623.838
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408174.8399282,613.391,631.091,635.095,631.932,625.322,614.335,639.597,644.741
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408294.8398032,656.892,627.857,623.582,599.804,612.993,602.754,647.92,626.569
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408324.8396678,559.342,597.464,563.062,551.005,603.824,627.044,676.576,683.862
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408414.839083,582.376,610.427,648.07,640.072,597.094,581.765,636.181,651.931
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408429.8391154,541.143,537.293,574.907,585.878,630.791,645.54,690.707,634.781
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408504.8389273,610.506,640.499,638.76,594.357,622.747,615.563,657.212,643.694
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756408654.8390396,127.048,130.559,129.635,120.798,129.057,124.366,131.172,130.976
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409044.8396742,581.99,609.525,614.29,543.329,584.835,601.579,631.149,607.622
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409149.8397331,598.755,583.484,609.957,578.14,620.372,569.575,602.047,632.282
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409209.839763,404.921,424.329,432.077,405.643,420.963,433.634,493.65,506.566
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409284.8395982,595.67,615.41,649.412,625.016,579.255,574.402,651.938,666.975
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409419.8394048,520.483,542.793,541.996,558.882,605.588,613.528,669.565,585.584
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409434.839389,526.481,564.059,544.576,519.435,569.459,589.333,648.767,643.315
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409554.8395462,238.354,228.551,254.672,238.112,237.28,222.371,260.605,262.949
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409599.8393302,546.229,627.377,635.004,643.735,586.126,598.486,622.976,645.589
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756409734.8398948,116.143,120.673,119.332,113.694,118.449,115.431,119.376,121.143
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410124.839135,564.495,594.828,610.26,607.307,626.344,629.524,621.347,578.902
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410139.8392177,496.822,535.403,529.984,555.8,581.223,608.138,637.495,520.969
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410259.8392916,597.253,617.113,599.482,594.287,602.66,603.73,617.19,617.75
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410319.8395472,600.364,610.039,587.172,599.05,617.44,618.332,606.113,608.061
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410469.83913,621.931,630.267,631.647,596.907,630.188,603.368,629.701,622.974
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410514.8399591,507.26,564.939,568.764,495.673,531.763,528.231,600.3,608.192
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410589.838867,549.032,609.002,619.141,639.393,580.73,554.486,549.852,544.82
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410619.8395638,582.132,573.975,572.836,643.503,634.037,533.653,551.426,552.354
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410634.8396125,592.35,625.942,650.694,581.717,627.754,618.038,632.132,657.748
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410679.8397148,602.477,607.016,593.012,621.764,609.883,592.911,601.01,608.242
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410724.8411703,120.372,121.379,119.242,112.553,119.28,115.431,121.322,121.129
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410889.8398395,371.41,369.688,365.086,354.922,376.077,350.042,367.482,365.923
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410904.839612,562.199,604.51,627.084,644.055,660.984,628.657,572.933,593.568
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756410979.8390114,579.874,624.518,608.018,586.997,625.493,631.66,647.882,584.408
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411069.8394237,508.53,566.487,561.245,567.024,610.687,616.137,660.051,648.074
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411084.838846,576.47,605.374,580.072,583.25,629.351,577.077,605.249,632.177
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411129.8388875,586.239,622.979,645.472,640.318,572.638,589.871,621.299,649.637
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411144.8389053,587.504,630.683,653.683,652.679,573.341,602.531,664.211,682.536
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411264.8389056,524.193,530.967,529.73,546.067,605.637,584.051,545.317,564.818
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411354.8391943,395.356,408.387,367.686,385.597,413.447,425.87,419.919,424.772
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411369.839617,600.138,634.093,645.375,652.416,628.712,584.275,616.448,636.626
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411414.8391454,596.689,611.512,614.548,628.136,625.164,548.883,573.274,598.741
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411444.8393214,548.714,584.918,613.119,538.208,572.768,587.082,642.749,666.124
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411459.8394442,581.922,608.879,629.319,628.727,658.034,583.162,589.948,614.897
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411504.8396413,534.099,590.834,610.175,593.882,610.954,617.669,641.75,599.586
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411639.8395061,590.434,618.311,637.438,590.555,599.601,601.766,622.326,630.523
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411684.839067,551.925,598.112,622.987,626.83,644.68,537.391,598.519,626.786
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411924.8391783,558.879,600.248,600.896,578.351,609.35,611.315,636.345,620.412
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756411984.8387678,577.552,601.136,616.454,547.172,574.958,619.119,674.474,623.738
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412209.8389633,550.069,597.678,601.079,618.453,656.021,618.141,552.418,583.818
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412224.8392665,570.202,611.227,632.661,652.802,612.855,575.436,615.268,647.455
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412254.8391047,357.919,423.238,399.59,348.781,416.573,388.373,466.755,447.292
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412584.8397279,560.078,596.746,611.928,629.485,663.618,576.798,577.014,603.973
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412659.8389647,589.148,582.624,576.721,579.122,609.367,595.717,621.732,640.52
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412779.839786,532.722,564.912,583.82,585.322,640.222,655.19,690.812,622.929
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412824.8391137,124.536,124.458,125.326,115.44,122.969,117.322,123.571,123.339
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412884.8389509,515.292,568.078,577.046,588.45,607.158,611.635,535.548,562.72
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756412929.839899,550.527,579.654,596.068,539.855,568.391,588.81,646.251,663.534
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413004.838875,612.656,651.403,631.241,614.023,624.959,628.805,637.193,648.516
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413079.8394372,307.44,320.166,315.052,307.349,317.76,346.274,393.853,410.972
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413304.8387911,503.555,539.11,562.208,569.051,614.458,624.365,665.845,683.466
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413349.8395452,591.908,619.375,587.72,594.036,602.943,571.665,607.112,618.147
olmo25_gqa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-bdf12ec7,1756413589.839126,569.937,604.075,590.581,602.086,639.34,607.973,598.892,599.755
